index,question,answer,category,l2_category,image_src,image_height,image_width,meta_info_source,meta_info_split,meta_info_image_path,local_path
1394,"The values in the circuit shown in <image 1> are: $R_1$ = 33 k$\Omega$, $R_2$ = 10 k$\Omega$,  $R_C$ = 2.2 k$\Omega$, $R_E$ = 1 k$\Omega$, and $V_{CC}$ = 18 V. A silicon NPN transistor with $\beta $ = 50 is used. Determine the operating point $V_{CEQ}$.
Options: A: 8.4, B: Other Answers, C: nan, D: nan",A,science & technology,electronics & energy & mechanical eng.,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1394/image/image.jpg?Expires=1745640628&Signature=XX6SIKoN8jsP24U5kpLQK3vZd7PvWVLdFilBq4Xxqsj-PRfRq3ZA7tgd8K2SRVkiPnM~bzFsoGPCictkDUM4BIlZdnLW2x~G2DHHyYNqNjnrScfgWB73QTVWY2YIaAoxfe3xhIKEKDxo0W92TdTc7L6M3tOb9CTkDW0kk6A-SQukq-UpnFxw--JTTTF0NdctNBY9Yp3YKFeiNFMQejsYkgZKbpEX6GmVvv4jzPd9wfsXjC1hCgqVMBalIWm~Le1NB-Iz4-Heh1xNV1i4~jVC-lF3OEP9~z8n-7T1CnWfw-YRKL6s006peagoKSBntI~PFB7FT9Af1uUIVVeNhy3-UQ__&Key-Pair-Id=K3EI6M078Z3AC3,340,137,MMMU,val,images/1394.jpg,data/mmstar/images\1394\image.jpg
1395,"Among the following binary trees, which one may become a binary search decision tree (excluding external nodes)
Options: A: <image 1>, B: <image 2>, C: <image 3>, D: <image 4>",A,science & technology,electronics & energy & mechanical eng.,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1395/image/image.jpg?Expires=1745640628&Signature=bUFygBQNGs2bgzYNlJlJqPUEeJTS3s2XJXmz413FyH96Bi0jVGvCg1mJCSrGW8VRR3b0BCbUdi1jj76b7VuKxiNCiQcncQhNfoPZvQbn~CxVHUZqVQ05ak7pciwQeS947e7bzfOtejeLqgjFhqXMfkmewxDOByG9FQ2jahnTa8qkZWPTXB~raSF41DwVH2VWVr5wokOfyqPclEza7~CbHxm9zAmvoYUfiVYFjAW2rBAsS0M7SxBGZVc2yl5xtc-lsZ51v82lYeXe7n1c-vy3k65RXnFSCPzxVHchGI8Ep4j8IlaMEY-IgpMIodZOhJK8a4plpQuR6f71-0giBbqwJw__&Key-Pair-Id=K3EI6M078Z3AC3,97,148,MMMU,val,images/1395.jpg,data/mmstar/images\1395\image.jpg
1396,"What could happen if there were no tuna in this ecosystem?
Options: A: More sharks, B: More mackerel, C: Fewer small fish, D: Sunlight stops providing energy",B,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1396/image/image.jpg?Expires=1745640628&Signature=jmUNIGqPc9NE-CoIs6jG-UfDgZvHBCrAmVmXVi~St7MsgJ5igP2ZvFVPuQk7FKhnPqOVBSf0OiXoXU2~BcXVxI9qxLbuje3Cr-7O2s~V62alccSJplwuq5dY1RpqJv9Zn1seQk5XuY8lXjoYkN3DblnCWRVF1rw4JnVs6XOrZeeTeSE-qLDx0sqt-CJ741K5~O4mDFlbeVU5ytJcVAKYtX18jvW5WkhVn7h0-60~Zht9kxP3HvBYH1l1FJewC8oG7NN65rqnZej2km96aG0TBX~IfpbabJp8OQ8rP~cDmLrzxk863dBy7RO0hg2ukXbheaTH9bFVuIhBbF0GyHPeHA__&Key-Pair-Id=K3EI6M078Z3AC3,450,560,AI2D_TEST,val,images/1396.jpg,data/mmstar/images\1396\image.jpg
1397,"The following survey was carried out from the bottom of a shaft at A, along an existing tunnel to the bottom of a shaft at E.<image 1>If the two shafts are to be connected by a straight tunnel, calculate the bearing A to E and the grade.
Options: A: Bearing AE = 87°,47':Grade = 1.78 in 652.33 = 1 in 413, B: Bearing AE = 87°,47':Grade = 1.88 in 652.33 = 1 in 413, C: Bearing AE = 87°,47':Grade = 1.68 in 652.33 = 1 in 413, D: Bearing AE = 87°,47':Grade = 1.58 in 652.33 = 1 in 413",D,science & technology,electronics & energy & mechanical eng.,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1397/image/image.jpg?Expires=1745640628&Signature=hBJ1KthCQwjpIqMNzjnqVr6jFHUNjqKS-PrELjFHsXAEveasllU8cg7S60-hFyl-VJFmi~jOLi9vbpJAXyz9SZTKLXyrmtrnAgkoFnh1bwoUBAebMF99mviaZFIzXOIf9Wv9lTjTmz~HJvmsZPx50AaZL-S~Yy7qgxY1UTbhSaabry6DTZ0IF2rAuihOn2IXA8ic-MfuWk~0wRaR5Q3N-ZIf1baWEA1LBS3FmLwJGVS3hlVx2T8iU8ZnC~qimEGejFUBwONME2~Q4yIB~njS8Z5tA7-Kfn--i-mhG~4C-bVeQRxxWtFXZPFDgwxaANmvKZlnQHxTSo2j6NkrHs~Yjw__&Key-Pair-Id=K3EI6M078Z3AC3,188,538,MMMU,val,images/1397.jpg,data/mmstar/images\1397\image.jpg
1398,"From the above food web diagram, name the species that have most predator
Options: A: seaweed, B: lagae, C: crabs, D: jelly fish",B,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1398/image/image.jpg?Expires=1745640628&Signature=PErBZIwHu8vlW0~CROlLdkRCIePwKwiqKxeFGscwKGvZbY9S43QThvFAhU1CzHHg18PPS8TRDxDGpqD2C5qRYZ3WZei7TiC5YqjOMVFSylXKJUYlb9rg0zQPlqfV3qgGt05SrkvLdN3ifEUgULjT0QwXI-dByd3CwRspJioeYmygjPNFEGraFLWQCANPnJwJczEYnSXt9SRs~h39sVGfR0iZtDbgq5G2~uSZ8Md0PE7xC0i2~SGYeH8lRwFpJz1~FkFLARa285OaZDszvzXzgPqB5KTBi9UXFtfkHUjYrQtYFBLuIinB4WlEIo9Ea9XzCJqwo-8BQT52v9kM33Gy2w__&Key-Pair-Id=K3EI6M078Z3AC3,746,1277,AI2D_TEST,val,images/1398.jpg,data/mmstar/images\1398\image.jpg
1399,"In the diagram of the food web shown, what will most directly be impacted if the supply of deer increase?
Options: A: foxes will decrease, B: fruit trees will decrease, C: fruit trees will increase, D: grass will decrease",B,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1399/image/image.jpg?Expires=1745640628&Signature=H6JQyX45llsAUgowHQvi6m89l5-LY~gRoGqMzz8ZQ4M7JJcLDC-SHPJ4cFw-3RbiQ4-tR7npTtijead9Ds-bBXa-c4xRfv3qI8ht-Vvu~n7yLYcgCY63-x9mzDnx3zGZ5tUL46QZasWv5vWq0rkYdA4lrLaHz0HgmbMwQw9bTh2Jx3BnBvDek-p60G1BeMoDFCwSUXsmgy7Mi7zx8~cVMafRNDxXbBrRdJPsOIhZlmwfLm5cQitQy9pxO1Gw7OuovF0cjHddRgNyJRkwhxtbqoN-3mJHNRGcpKaF2QnFrV~CsS2y7OJZeDgHMkrklTun6DhnXqIwQ~9Rm6uNR7UNJA__&Key-Pair-Id=K3EI6M078Z3AC3,440,702,AI2D_TEST,val,images/1399.jpg,data/mmstar/images\1399\image.jpg
1400,"The chromosphere is ann incandescent, transparent layer of gas, primarily hydrogen, several thousand miles in depth, lying above and surrounding the photosphere of a star, such as the sun, but distinctly separate from the corona. Which section is the chromosphere?
Options: A: e, B: b, C: G, D: c",C,science & technology,geography & earth science & agriculture,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1400/image/image.jpg?Expires=1745640628&Signature=ESYLNVHRiBT0BsNMT-xeXsuXf3q-4tBJ29Uo8dsG4VC~ZjK-6ZPhV48hrXcUaYeJUZjAwHu8F~gt6r~aZLuV9E32mnVdj68WOqLthnewzjn4PfVAorhpVaSkdAbcsw2auIKhVtXlLFBZINOIvztHwhOjs5GEIDnXcGMkZVBudSaWGBIVWHhfFoRB-X3MkVN4C5BiokAiaCcC8aeYtlpVG4Sihj65nq0PkrxEwYKRwxqwy1J5qcmXHp0aulxVDxOtl~VA6z7F~Q1xX0AtTAkKf9P4T68FqOC~xaOZpvpFDaa84-e2Q6hJXz4Fz5FSowdtejiOB6h4jgeEr5yRo9F34w__&Key-Pair-Id=K3EI6M078Z3AC3,304,433,AI2D_TEST,val,images/1400.jpg,data/mmstar/images\1400\image.jpg
1401,"What letter occurs at March 21?
Options: A: d, B: j, C: f, D: c",B,science & technology,geography & earth science & agriculture,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1401/image/image.jpg?Expires=1745640628&Signature=AUBKmWFtkVfls8SHkZQ2DUjH-NhgsEgtqo0XA5TadrAsDAezd-ootOvDLPm9VhBirSstU~fD7WWX3WSrtGEfCzOQSwnTbY8iHaZmgdzLlHh6z~M-q4zGyBvrpe3o~v9qFMLwB9Dxw4XK4bbjtfKjKqOLq3nLUpHuTpYu5ujNsXPiLW7m4-YfXuuHfq~Yy~KwFBCdhMk9j4Xootj7Ye8FELaUm2dTJ1oALNAZWziQpuM9PWZPFyyb2Zw7yxee~PwffqGOgMrix1bnFL9V0K0nxiatPxldAm7kYgI81vtNkEKuTQakmyiPwf7FpW2JwDcrNNJsVOvSzzMgnU~cWOfVcQ__&Key-Pair-Id=K3EI6M078Z3AC3,533,685,AI2D_TEST,val,images/1401.jpg,data/mmstar/images\1401\image.jpg
1402,"In the given diagram, what does the letter E represent?
Options: A: Smaller Attraction, B: Earth, C: Bigger Attraction, D: Moon",C,science & technology,geography & earth science & agriculture,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1402/image/image.jpg?Expires=1745640628&Signature=cITSw0Njo2Bzl9DSThiXzGKv2ZjjeMBzKxPlun7ZFgQ45NelDpTd93aoGLqGz6BiohDlniYqC4OIPTmqmS5rmlHUZb4jpKTIplYlfcZ5aa22gKs3X139K5lSLZnZqYHGhuMNa9LvDjfzfvyNghY6exIM7r-gNnvAyJanAxSgosSsKxzkXjtQ3xPDr8BUW6HnZXxBXn5tTFKOQs2NizINPIwFqnJdVfShi4sXcj1R9kZSt8D89cHHx3TaReoXFh-MK0192zNpZYoPauR~NAN~3lADmBRXhJBxMS6U20yR-DPD-1cPkN2gvDWejTtQ2jfpUVrRGG2w0VPBggOX3ErSfA__&Key-Pair-Id=K3EI6M078Z3AC3,237,514,AI2D_TEST,val,images/1402.jpg,data/mmstar/images\1402\image.jpg
1403,"What stage has a speed of 1670 km/hr?
Options: A: none of the above, B: B, C: C, D: A",B,science & technology,geography & earth science & agriculture,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1403/image/image.jpg?Expires=1745640628&Signature=URzhjM6yMfdM-3OuUgWKjLYd5XtWhJOsfYemzxx7LUOctehnzK4Aj6sSrJWSdMyEoCfLvSqU-9RqjlcwKpYvvA619tgdMwIcN-QqehQ9duGgzYYj01eTrs-aIDC9bmnqQiJqwknX3YgootUFyk9WSAKz32CWNbmZ82rigm-8zXCKFbaoGOSYiy2vBbTmpumITrZhaVUCZS~Ci2AujhuPIvuuuANjI2tvFcRHYWfOo9KNdokmO4NcNJncJ0Z18oecuPzM1LV0eqCXgU92gRduFx5PAkYxaha5swC0nVWGc-pRP02CXMjhFUA0y3E5Ox--PtXZDNepM32wW1hFf51Hew__&Key-Pair-Id=K3EI6M078Z3AC3,576,661,AI2D_TEST,val,images/1403.jpg,data/mmstar/images\1403\image.jpg
1404,"Which is the completely dark portion of a shadow created by an eclipse?
Options: A: g, B: c, C: b, D: a",A,science & technology,geography & earth science & agriculture,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1404/image/image.jpg?Expires=1745640628&Signature=AwSuGnXvE6cgkBjb2RLan~cLNUvr70OQjV9aHVN5b2sgdgXdfsAzlWf2P5Z7XXXmxZ7-Z23HtRDkKyUnz-C1iyX-9cXcvI2V27kLJcXx3927XKxYC2QUTCP6nYnIJgCPWkdVyKEhTUCqZ1D8k~2hE5Nh8h49hiWXNR-6bUJvhVQqrXdEYhISdle8b2UdLs2ddu9vUX7pJ1qJjBAsOIsIj5LGebrgulKaN1uxDbH4un6XXz9GU2njI6dVy1lISRwRdAVqsbcWUKM2bK80i2VHVt9nSSQnNoDWHY69SHzA2Dyfr2rThIHroIZKUyWnmin6DZx1Nw3UYsfi6WCBHDEh7Q__&Key-Pair-Id=K3EI6M078Z3AC3,293,490,AI2D_TEST,val,images/1404.jpg,data/mmstar/images\1404\image.jpg
1405,"Find $\lim_{x \to 2}\left [ x \right ]$ [As usual, [x] is the greatest integersee $\le $ x, See Fig. 6-1] <image 1>
Options: A: 1, B: 2, C: Not exist, D: nan",C,science & technology,electronics & energy & mechanical eng.,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1405/image/image.jpg?Expires=1745640628&Signature=GwyCxrYOzrOQFGrCTFzze9BFAygj5adYvdWxjjO7QFWXKOK7dRhSt4v-Kyc42FozRgag~WA2x3fJ8fhZd6QK83iOh6IqCfE3oRGMJXqNfIAeIvnzsRyIjJiOVeiCwqWBbKWGDNLonc~HleZ0jGumB6vsTHPnk3ahnzy18zjKqslbHjIK1g90mUyuM8y6-7jfjkrn67msgozxBeWkUZCtHBXt6OO~dmyLftsZNlxFv-i7PiB6dpmD6WLoWAlifYuQ3zJyrlSuSZTokjYbeCpqPb6DA7O6Ay3AnDrYWiHHlCOMxlLgev2ztAb7WLOrki3jZW7jilbhK6-ZYmOfKlzAxg__&Key-Pair-Id=K3EI6M078Z3AC3,550,808,MMMU,val,images/1405.jpg,data/mmstar/images\1405\image.jpg
1406,"The piece of rubber is originally rectangular and subjected to the deformation shown by the dashed lines. Determine the average normal strain along the side AD. <image 1>
Options: A: 0.00680 mm/mm, B: -0.00680 mm/mm, C: -0.0281*10^(-3) mm/mm, D: 0.0281*10^(-3) mm/mm",D,science & technology,electronics & energy & mechanical eng.,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1406/image/image.jpg?Expires=1745640628&Signature=xSGUBvh1Z7Xu78-sX27NByZZYEZQ46kcsxgEBbjMBdj0PJSrPC~ZY-EzxGbXe3slMvhMguZ0O5Ig-hWb-xVWWgiPTSE98iI8~Vmux1e2rGwXnPBFYGYyTHQ0TibRj3h5gHSynUkdYwvySVtJHL9c06IGeRrOjxmu2h7DIch8gUKBkhzMPIbuQD7XGXRP9TAJAT9q1fbTNLCu1msmaslGFukhCaUeLk9pzcu589D0Ug6qdSNm4nNB3RQ7uAtIC8bmSlZfQwbmr5d6fxZ36CX6DUIBd-urMaZTEdQnChbLd23UNU30vUZh7mPRMoYGqNOoGYsFYSzbAVIVJmhz51TP1g__&Key-Pair-Id=K3EI6M078Z3AC3,508,463,MMMU,val,images/1406.jpg,data/mmstar/images\1406\image.jpg
1407,"What is released back into the atmosphere?
Options: A: photosynthesis, B: sunlight, C: carbon dioxide, D: carbon",D,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1407/image/image.jpg?Expires=1745640628&Signature=OmxWUpLELxHgoFgWcxs7u9Ota1xjFLHpHRkieT3NM4UsNSOq4efcjJtMAmBUiLmXJsFBsnYnLjtGmggCgdjAAc5AIdWmWbTKm6qz6uFzl5tlLvU~YudIUyfaQ6hwXNV~4vkxH83MP~k-p9S3tr1SrTbu6dOk6k5eEVO7WICm5j9iiJaq8DbfDdAjRApxiZ6HBEswrMLYi5~eviVGwq8G5ibkkeoC2KY-T34hwSF44gL8GJpzp7NZj8IK8Xdyd12v2kEIiiykDaMqQfj5LcLGmkQ6G5w-oCfe~EOEy0o9gc69-QcNmkzJlB7i6ccEiDQbPj1dMOQxoSWWsICGeKVKaQ__&Key-Pair-Id=K3EI6M078Z3AC3,408,550,AI2D_TEST,val,images/1407.jpg,data/mmstar/images\1407\image.jpg
1408,"What is the probability that a rose plant produced by this cross will have dark yellow flowers?
Options: A: 3/4, B: 4/4, C: 0/4, D: 1/4",C,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1408/image/image.jpg?Expires=1745640628&Signature=kXlUwZ5kF0uPB83frRXrCo8dJjhejNQ0CJ~9st38DwyM-R4S7H3-OxeJBxnN9tu--GnJdFTfeQjVtSjtwzVVjf8uojwZBcXSpkwzwRqJjvyHAxmdAcWW0nvKnwNzbPP2tl5zaWzHAqLJnATI1S1AqVvasjLWn3sNOSeVdOhD7~y~Q4HpZB07Vdb90s4jYGwKtnjyiNr2YWDjgWrGoi1YTY0qelh1XUFiaa6UT4gjpG5MpNQh3p5kPRqZXUd7Ummm1cdKI6UuVxaK7Ux5LLkdKjGNMXJoOaYZjZhdm4dSCsPejVwLDXIz8N3vR9jsr1OsOq23poe5mSDWI91ZWVShpQ__&Key-Pair-Id=K3EI6M078Z3AC3,241,244,ScienceQA_TEST,val,images/1408.jpg,data/mmstar/images\1408\image.jpg
1409,"Think about the magnetic force between the magnets in each pair. Which of the following statements is true?
Options: A: The magnitude of the magnetic force is the same in both pairs., B: The magnitude of the magnetic force is greater in Pair 1., C: The magnitude of the magnetic force is greater in Pair 2., D: nan",B,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1409/image/image.jpg?Expires=1745640628&Signature=Rnp2ADk93jSYe958Q7r5PQ6l4lRjbviKVYZo39P3c0ShyRbNNHiNf7Imy-ZwxiThO98bmfSoGA69G5gl6JMjtH11vokkZpcaV0jdxsC33SMZoisHznUEv~hp2X13YlYE~ZIlD~CFhFkfzsIMh6y1D4xU6w3p6m-gZ58j79kIEEdiatd4xi9g42bqdQt9d41Ele2I3gwnX-MVccJVdFYB-mk59J1xDzNRHyVS-yEWpt3rcE~GRQ-7PirJ4AuboMkqBg0AwKnJEKrgY-aSoz73k9Gl6SNbmSC7ShSrgCZpgjXd2KZ1E1CkUNVSAhKosXO0pXO15L8aEEM6NDjRPlQKmA__&Key-Pair-Id=K3EI6M078Z3AC3,171,493,ScienceQA_TEST,val,images/1409.jpg,data/mmstar/images\1409\image.jpg
1410,"Which Python code can generate the content of the image?
Options: A: count = 1
while count < 5:
print count, "" is less than 5""
count = count + 1
else:
print count, "" is not less than 5"", B: count = 0
while count < 5:
print count, "" is less than 5""
count = count + 1
else:
print count, "" is not less than 5"", C: count = 0
while count < 5:
print count, "" is less than 5""
count = count + 1
else:
print count, "" is not less than 6"", D: count = 0
while count < 5:
print count, "" is less than 5""
count = count + 2
else:
print count, "" is not less than 5""",B,science & technology,electronics & energy & mechanical eng.,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1410/image/image.jpg?Expires=1745640628&Signature=LTCyTPmXRTXmXTBCkHXA4hgGvt2ips55rykOkftXLadnCbLjVDI6T9RBrtWJp4lvaKyeONhzRbt42z8L6jmnqfDAKEvU08yVwuirHxu~Cc8cVQ-~grUPUL~mRNwl0umbhbvr0RzckgeU40dcDm-c1-hOaT9CbQ15sVNYcBmRbXEq0fptAbWNeiGms8AUasc0jq0E7wrkcZIjEmwrht1F34h1u9Mhkap5dDZIe6ErGf42GkEYxt894uqYhLCHIomrN~efAEXtaE-uCtCJvanMLhtS44fs4rvy04GGptguGKK974nC1dZ13JfQ87U4sVehLD5OBf2kAQBzquX3kky9Sw__&Key-Pair-Id=K3EI6M078Z3AC3,201,257,MMBench,val,images/1410.jpg,data/mmstar/images\1410\image.jpg
1411,"Which ocean is highlighted?
Options: A: the Indian Ocean, B: the Atlantic Ocean, C: the Pacific Ocean, D: the Southern Ocean",A,science & technology,geography & earth science & agriculture,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1411/image/image.jpg?Expires=1745640628&Signature=FyvISdoxD7dETFfS5UcLbn5~GFuvGLW26gA-l3up~Wfq3WyvyKPAzWcUFXAi2W04d~nWiw9BfRpbtvnQ3tfxzlynZKdVQ9LIfmZuVegAU3o7r7eroaZn7-Bf~B~dLbrMaTzi2fnl8yNMf6bG5BK3oUeM16Huv2v8OHMVQMiqhGTMBM2tY74h~IcHoGnEN3VVczzDZOlpjft7W8rnGszLfcF9ITs2vzXcna481x2jzZbnAJJ509HFOt9jT2yU2~pYHiW-zKiekcyDzqCk3pvNU-sA5np-GM0cI7FolFWYsPMoE8O-e2ZNINAMpzxeb~ocb4i6ikoLgQg6fGF1VBSr6Q__&Key-Pair-Id=K3EI6M078Z3AC3,358,704,ScienceQA_TEST,val,images/1411.jpg,data/mmstar/images\1411\image.jpg
1412,"Which of the following is the magma chamber?
Options: A: K, B: B, C: C, D: H",B,science & technology,geography & earth science & agriculture,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1412/image/image.jpg?Expires=1745640628&Signature=a3nS22jwIp9Obb3aOdpRypQhSitdzSPHx93z1X9PKOHPem64S77L8VtKMt6OZq0qDRccpoKJ-Pel10vft5Phy3c0tvJUcqOSBKZtbMfum-l6no191zw6Wp5hcpEf9QR86sLte0amldrGqXXaAqCtOiyeJCU12h2GLF0Nl4fa0DAl8GO0VqFLHnJakL-ZSAFILJcoGgha9uho~WxyU-~09gPpVXKYJkegJRv2MVFOiEXMQ4Jw9B0XJ9p0X6XMa7evr0DLVL9draYsbnmoTDZYicxEj0TRFS0IDMbhUb8vldnWLVMdBuBTrqc9yCDnhSBn5QH3o-PcOPaHb6X4Nxe00Q__&Key-Pair-Id=K3EI6M078Z3AC3,1159,1500,AI2D_TEST,val,images/1412.jpg,data/mmstar/images\1412\image.jpg
1413,"Which part is a fibrous, membranous, or fatty sheath that encloses an organ or part, such as the sac surrounding the kidney or the fibrous tissues that surround a joint?
Options: A: B, B: H, C: G, D: J",D,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1413/image/image.jpg?Expires=1745640628&Signature=RNPRSiGWEodTVEVhtZdWasNg1QYyH3PSX0qZwMBg1GYKOeWcikEf5UKrMK6DjRjRLJvpee-V~NTg1jnMDFCfdDfEfaElmSvaDDjH7R4FpwOw5iOmrMsIE7mVP4ceCwTK46pjmdkQm6hCquu74Kl7c2wiV9PAtob~e3AyA4QlGAgG3lFRWhc~nQBYhPexK0W-ecInjkgtLaDQZN7pdF9CCz2rJAlj1Vu57DRM3bNrJfS7YHclvodUkDSVnmQ8M7bMKL2fkPhqE7q-PlC031dYXN5K9N4mHmsyK9vL4ZxfpRx~sCAJbIHw1aZOHh9zQ7XcQioFnvpyH1Wd1Uww21T67Q__&Key-Pair-Id=K3EI6M078Z3AC3,376,552,AI2D_TEST,val,images/1413.jpg,data/mmstar/images\1413\image.jpg
1414,"Which label indicates the earth's gravitational pull on the moon?
Options: A: D, B: A, C: B, D: E",A,science & technology,geography & earth science & agriculture,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1414/image/image.jpg?Expires=1745640628&Signature=NJzH~THAmig03axHWgJzsRF5EzwguhoE0od4SF0rtKMDE9Zrd6gzFvLli3-Ld58ixXzUGJHOoT0zmXSy8kUwY6zbW9MHVXN6peXb~FiRKW8Bjx7B3OE2Ph0hlAJkQ0iVfmgcU1RFX8mP~OcbaT223PeIi38efdiLDobEvGJoJnQWxdevaNvulAntujx2aFeHy4i2DPMl93bCIZHDQY9pqth6zahmoM3gkwHPZ5aj~w9czI-DQR~q14A3uE6A094Ji2twL65woN0x-3il3enBk3zt3kMvWh28bAAlsz09I6mRqEVoE-T7vqMr9Me29hP~UsP3crdxHaMkUH4nKxy08w__&Key-Pair-Id=K3EI6M078Z3AC3,416,700,AI2D_TEST,val,images/1414.jpg,data/mmstar/images\1414\image.jpg
1415,"<image 1>A beam of light passes from medium 1 to medium 2 to medium 3 as shown in the diagram. What may be concluded about the speed of light in each medium?
Options: A: v_3 > v_1 > v_2, B: v_1 > v_2 > v_3, C: v_1 > v_3 < v_2, D: v_2 > v_3 > v_1",A,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1415/image/image.jpg?Expires=1745640628&Signature=Rk-AkUXb2iDpKlIyEB4CBu1wqE8lojnnD1L6wNiVad4pLRh1brDijD5MkeWOKzHKb9kzB1IVfPyU~65ySQDw4DTpqLxVaI-RF8N4zj6uAQfsqaYmZm7bs4rtFBMqCD81EYIHmg0WNiMcD9hcaOzw4TvpXjjTfJctoq7tZwOSRGZEFGtFzo6utytvwZJ1NFNFPOjL-FcJ1uEd0GfDI6wWatjEgnXTUStIKzkOLOEjsBtDjupzz5oFLiWWaFeokpQMtD1aSX2pcnxzOHiMHn9yRhhKOqnr~YdUMzLMQBSw~mlYoRL-oRVlSCYO1gxXHD9AKxi37KHlmC3IIGh7p~x2dg__&Key-Pair-Id=K3EI6M078Z3AC3,206,434,MMMU,val,images/1415.jpg,data/mmstar/images\1415\image.jpg
1416,"Which graph shows how power dissipated P varies with current I in a component that obeys Ohm's law?<image 1>
Options: A: A, B: B, C: C, D: D",A,science & technology,electronics & energy & mechanical eng.,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1416/image/image.jpg?Expires=1745640628&Signature=u3L1wydaznSQO~Wypylxwrexw7X5VgD5YtNn0gAhe2hJwU5-bgVa~7YhHv6lfmfNHvpupOeyTgg~C-qelbMTtktuzrEcn4jWoMxg4x9de4n2DqBOYq3GDzquUljCNDxcQICCmrBxTMFW-mjsMj3PcAR8yAbCMNBOwwgLAkiyV1QiYQ9DRyOhbBzOp42-fMNdBdyd6dtUBYDnbgDlRv7txtcds1QcblKDm8MNCWBWBLEvMcGPa-Q7agmY4oBQMc2WmGTG~IW-Fu5sW3UFrWdwjOoHGqPzysSSz~NEslGRm4t9kMxlDy-Pq60ot-NNHxjN3QRrrLQa17RDLPRSXcOgUg__&Key-Pair-Id=K3EI6M078Z3AC3,308,1036,MMMU,val,images/1416.jpg,data/mmstar/images\1416\image.jpg
